CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT IN LITRES,Pressure (hg),Humidity (%),Crop Age (days),Irrigation Type,Soil Moisture (%),Pump Status
OTHER,HUMID,HUMID,13.40393358,WINDY,5.34,1010.246192,28,23,Manual Irrigation,50.29798126,Off
OTHER,DRY,SEMI ARID,16.10777287,NORMAL,7.98,1004.426082,42,14,Manual Irrigation,54.50118555,Off
OTHER,WET,SEMI HUMID,45,NORMAL,6.580711535,1001.338616,24,19,Manual Irrigation,48.5009381,Off
OTHER,WET,HUMID,25,RAINY,6.568660375,1019.654567,35,22,Manual Irrigation,47.22290831,Off
OTHER,WET,SEMI ARID,45,SUNNY,6.772185954,1020.463564,48,27,Manual Irrigation,36.6568097,Off
OTHER,HUMID,SEMI HUMID,21.0774047,WINDY,6.5,1013.838272,41,16,Manual Irrigation,53.38973849,Off
OTHER,HUMID,SEMI ARID,35,NORMAL,6.567732938,1022.193838,2,21,Manual Irrigation,53.30707129,Off
OTHER,WET,HUMID,32.37760701,RAINY,0.5,1014.710839,12,22,Manual Irrigation,58.21159219,Off
OTHER,DRY,DESERT,25,NORMAL,6.826809533,1000.71578,46,21,Manual Irrigation,58.89404525,Off
OTHER,WET,HUMID,45,WINDY,6.475792813,1018.1274,34,11,Manual Irrigation,51.36510802,Off
OTHER,DRY,SEMI ARID,45,WINDY,6.70379655,1006.967843,31,9,Manual Irrigation,35.93652309,Off
OTHER,HUMID,SEMI ARID,12.33733404,NORMAL,4.14,1011.053853,40,18,Manual Irrigation,84.70918786,Off
OTHER,WET,SEMI HUMID,15,NORMAL,6.460150925,1003.59229,25,2,Manual Irrigation,51.60305024,Off
OTHER,WET,HUMID,15,NORMAL,6.663838321,1009.423749,6,0,Manual Irrigation,52.67623183,Off
OTHER,DRY,DESERT,35,NORMAL,6.744035971,1002.966393,45,0,Manual Irrigation,52.23473897,Off
OTHER,WET,DESERT,19.62072911,WINDY,5.1,1013.923802,47,0,Manual Irrigation,42.44949526,Off
OTHER,WET,DESERT,25,RAINY,6.808648603,1002.225079,7,22,Manual Irrigation,62.50951142,Off
OTHER,DRY,HUMID,15,NORMAL,6.595565928,1024.947878,33,15,Manual Irrigation,47.05532414,Off
OTHER,DRY,HUMID,32.04979553,WINDY,6.96,1018.928765,37,5,Manual Irrigation,50.4965152,Off
OTHER,HUMID,SEMI HUMID,14.96203558,NORMAL,3.88,1005.672519,16,30,Manual Irrigation,71.20186731,Off
OTHER,WET,SEMI HUMID,25.88953967,RAINY,0.2,1002.493274,14,15,Manual Irrigation,57.98263618,Off
OTHER,DRY,DESERT,25,NORMAL,6.826809533,1000.71578,46,21,Manual Irrigation,58.89404525,Off
OTHER,HUMID,DESERT,15,RAINY,6.469451992,1013.640212,20,20,Manual Irrigation,60.38121687,Off
OTHER,HUMID,HUMID,25,NORMAL,6.7015442,1021.852595,29,18,Manual Irrigation,60.75222447,Off
OTHER,WET,HUMID,37.24346781,SUNNY,5.2,1003.519261,23,21,Manual Irrigation,55.94605487,Off
OTHER,HUMID,SEMI ARID,13.64315768,SUNNY,8.65,1006.530004,6,7,Manual Irrigation,63.22143935,Off
OTHER,HUMID,SEMI HUMID,38.42012882,SUNNY,6.92,1000.796419,9,0,Manual Irrigation,40.17892901,Off
OTHER,DRY,SEMI HUMID,25,NORMAL,6.464512691,1018.637577,23,22,Manual Irrigation,53.17885176,Off
OTHER,WET,SEMI HUMID,45,SUNNY,6.696311473,1021.470348,9,24,Manual Irrigation,46.34418085,Off
OTHER,WET,HUMID,13.62533925,WINDY,2.5,1012.453768,13,3,Manual Irrigation,78.36023291,Off
OTHER,WET,HUMID,15,NORMAL,6.663838321,1009.423749,6,0,Manual Irrigation,52.67623183,Off
OTHER,HUMID,HUMID,15,RAINY,6.569759842,1002.466434,40,9,Manual Irrigation,63.44886803,Off
OTHER,DRY,SEMI HUMID,45,SUNNY,6.615629174,1005.587358,24,20,Manual Irrigation,38.4813936,Off
OTHER,WET,SEMI HUMID,14.7669693,RAINY,0.1,1005.565091,8,7,Manual Irrigation,82.55691647,Off
OTHER,WET,DESERT,34.55254005,RAINY,0.3,1016.481113,5,11,Manual Irrigation,73.29139467,Off
OTHER,WET,SEMI HUMID,25,NORMAL,6.578869749,1013.65247,38,16,Manual Irrigation,62.98592695,Off
OTHER,DRY,SEMI HUMID,35,RAINY,6.552331462,1012.100974,34,26,Manual Irrigation,40.94498232,Off
OTHER,WET,HUMID,15,NORMAL,6.806846931,1009.156325,31,0,Manual Irrigation,42.74806326,Off
OTHER,WET,DESERT,14.8836075,WINDY,4.3,1012.369859,2,6,Manual Irrigation,81.4201993,Off
OTHER,DRY,DESERT,35,NORMAL,6.744035971,1002.966393,45,0,Manual Irrigation,52.23473897,Off
OTHER,HUMID,DESERT,26.45328654,WINDY,8.7,1017.963283,32,16,Manual Irrigation,44.94264546,Off
OTHER,HUMID,SEMI HUMID,38.42012882,SUNNY,6.92,1009.791664,21,8,Manual Irrigation,45.23248599,Off
OTHER,WET,HUMID,45,WINDY,6.825584331,1004.993207,48,13,Manual Irrigation,42.68868546,Off
OTHER,WET,HUMID,22.03850042,SUNNY,4.1,1005.803348,25,5,Manual Irrigation,77.93274935,Off
OTHER,HUMID,HUMID,25,NORMAL,6.7015442,1021.852595,29,18,Manual Irrigation,60.75222447,Off
OTHER,WET,HUMID,31.26347453,WINDY,5.48,1012.589422,22,20,Manual Irrigation,52.9375072,Off
OTHER,DRY,SEMI HUMID,25,NORMAL,6.464512691,1018.637577,23,22,Manual Irrigation,53.17885176,Off
OTHER,HUMID,SEMI ARID,49.10607812,RAINY,0.92,1015.666092,14,5,Manual Irrigation,54.92140067,Off
OTHER,WET,DESERT,45,RAINY,6.482532859,1013.024785,33,3,Manual Irrigation,50.70890369,Off
OTHER,WET,SEMI HUMID,35,NORMAL,6.61182834,1012.580709,44,6,Manual Irrigation,52.96148314,Off
OTHER,HUMID,SEMI HUMID,38.42012882,SUNNY,6.92,1000.796419,9,0,Manual Irrigation,40.17892901,Off
OTHER,WET,HUMID,38.9015105,NORMAL,4.48,1011.858139,16,29,Manual Irrigation,58.24207296,Off
OTHER,WET,DESERT,34.55254005,RAINY,0.3,1016.481113,5,11,Manual Irrigation,73.29139467,Off
OTHER,HUMID,DESERT,15,RAINY,6.670303462,1017.349803,9,28,Manual Irrigation,56.76064428,Off
OTHER,HUMID,HUMID,10.26847638,RAINY,0.8,1018.803872,23,3,Manual Irrigation,87.06291664,Off
OTHER,DRY,SEMI HUMID,40.69937065,RAINY,0.8,1021.86755,28,15,Manual Irrigation,65.67495947,Off
OTHER,WET,HUMID,32.37760701,RAINY,0.5,1014.710839,12,22,Manual Irrigation,58.21159219,Off
OTHER,WET,DESERT,45,WINDY,6.586936068,1000.053523,0,6,Manual Irrigation,39.85026812,Off
OTHER,HUMID,DESERT,39.51692039,WINDY,7.2,1019.066314,10,13,Manual Irrigation,45.25275438,Off
OTHER,DRY,SEMI HUMID,25,NORMAL,6.675057229,1006.251419,31,22,Manual Irrigation,54.50345077,Off
OTHER,WET,SEMI ARID,15,RAINY,6.629438424,1004.294728,44,24,Manual Irrigation,54.69690657,Off
OTHER,WET,SEMI ARID,25,RAINY,6.624944197,1009.125633,1,6,Manual Irrigation,53.20664627,Off
OTHER,HUMID,DESERT,35.13862743,WINDY,7.68,1012.828538,43,28,Manual Irrigation,37.73028422,Off
OTHER,WET,SEMI ARID,15,RAINY,6.629438424,1004.294728,44,24,Manual Irrigation,54.69690657,Off
OTHER,HUMID,SEMI HUMID,24.58362429,WINDY,5.42,1013.031694,16,0,Manual Irrigation,45.43607068,Off
OTHER,DRY,HUMID,25,RAINY,6.459406734,1020.350418,26,4,Manual Irrigation,52.2985279,Off
OTHER,DRY,SEMI ARID,16.10777287,NORMAL,7.98,1004.426082,42,14,Manual Irrigation,54.50118555,Off
OTHER,HUMID,DESERT,15,RAINY,6.670303462,1017.349803,9,28,Manual Irrigation,56.76064428,Off
OTHER,WET,DESERT,19.62072911,WINDY,5.1,1003.803697,8,21,Manual Irrigation,57.44196282,Off
OTHER,HUMID,DESERT,25,RAINY,6.540971824,1010.760548,44,13,Manual Irrigation,50.71959161,Off
OTHER,HUMID,DESERT,11.55627742,RAINY,0.2,1020.697802,47,12,Manual Irrigation,79.050806,Off
OTHER,HUMID,DESERT,35,WINDY,6.559976551,1012.337509,46,12,Manual Irrigation,43.39640064,Off
OTHER,WET,SEMI ARID,25,SUNNY,6.782263474,1002.281121,18,22,Manual Irrigation,49.48364235,Off
OTHER,WET,DESERT,15,NORMAL,6.728444933,1008.280345,11,29,Manual Irrigation,52.34705138,Off
OTHER,DRY,SEMI HUMID,15.96064631,SUNNY,5.9,1000.713001,29,1,Manual Irrigation,50.29659603,Off
OTHER,WET,DESERT,26.10231929,SUNNY,7.65,1000.711435,28,6,Manual Irrigation,53.7925901,Off
OTHER,DRY,SEMI HUMID,45,NORMAL,6.603214156,1015.844476,30,14,Manual Irrigation,43.07265726,Off
OTHER,WET,HUMID,35,NORMAL,6.493907324,1008.976769,29,18,Manual Irrigation,37.94427164,Off
OTHER,WET,HUMID,25,SUNNY,6.496419945,1016.160043,16,11,Manual Irrigation,60.21384744,Off
OTHER,HUMID,SEMI ARID,23.61542894,NORMAL,8.1,1023.408569,37,21,Manual Irrigation,45.9659261,Off
OTHER,HUMID,HUMID,15,RAINY,6.569759842,1002.466434,40,9,Manual Irrigation,63.44886803,Off
OTHER,WET,HUMID,25,SUNNY,6.496419945,1016.160043,16,11,Manual Irrigation,60.21384744,Off
OTHER,HUMID,SEMI ARID,48.32396916,RAINY,6.5,1019.889546,23,30,Manual Irrigation,40.03264976,Off
OTHER,DRY,DESERT,15,NORMAL,6.615616242,1000.497537,15,19,Manual Irrigation,64.10242156,Off
OTHER,WET,HUMID,25,NORMAL,6.520164805,1004.160357,18,9,Manual Irrigation,43.45917623,Off
OTHER,DRY,DESERT,15,RAINY,6.497766032,1022.330904,24,27,Manual Irrigation,61.02472064,Off
OTHER,WET,DESERT,34.55254005,RAINY,0.3,1016.481113,5,11,Manual Irrigation,73.29139467,Off
OTHER,WET,SEMI ARID,25,SUNNY,6.782263474,1002.281121,18,22,Manual Irrigation,49.48364235,Off
OTHER,HUMID,SEMI HUMID,45,WINDY,6.678807332,1012.005918,41,5,Manual Irrigation,50.86203501,Off
OTHER,DRY,SEMI ARID,25,NORMAL,6.804955982,1005.818256,39,4,Manual Irrigation,53.2127905,Off
OTHER,DRY,DESERT,31.96893311,RAINY,0.8,1017.030231,11,30,Manual Irrigation,77.32794615,Off
OTHER,HUMID,HUMID,15,SUNNY,6.774665685,1002.100043,29,10,Manual Irrigation,51.52647131,Off
OTHER,HUMID,SEMI HUMID,38.42012882,SUNNY,6.92,1000.796419,9,0,Manual Irrigation,40.17892901,Off
OTHER,HUMID,HUMID,35,WINDY,6.648721986,1022.626953,17,21,Manual Irrigation,35.85100116,Off
OTHER,WET,HUMID,31.26347453,WINDY,5.48,1012.589422,22,20,Manual Irrigation,52.9375072,Off
OTHER,WET,SEMI ARID,28.84695015,RAINY,0.2,1023.048891,37,15,Manual Irrigation,57.89272169,Off
OTHER,DRY,SEMI HUMID,25,NORMAL,6.464512691,1018.637577,23,22,Manual Irrigation,53.17885176,Off
OTHER,DRY,DESERT,39.43457145,NORMAL,8.12,1019.713796,34,0,Manual Irrigation,50.39069235,Off
OTHER,HUMID,DESERT,46.84877356,RAINY,7.25,1008.614048,32,18,Manual Irrigation,44.68716634,Off
OTHER,HUMID,DESERT,15,NORMAL,6.489646431,1017.700595,3,0,Manual Irrigation,49.49477805,Off
OTHER,HUMID,HUMID,17.4131517,SUNNY,4.3,1018.020408,46,29,Manual Irrigation,68.24153779,Off
OTHER,DRY,HUMID,15,SUNNY,6.661233915,1000.294127,12,0,Manual Irrigation,50.97489108,Off
OTHER,WET,SEMI ARID,45,SUNNY,6.77312396,1006.331134,12,9,Manual Irrigation,53.44810748,Off
OTHER,WET,SEMI HUMID,35,NORMAL,6.61182834,1012.580709,44,6,Manual Irrigation,52.96148314,Off
OTHER,HUMID,SEMI ARID,15,NORMAL,6.821608574,1011.844004,24,11,Manual Irrigation,53.51432829,Off
OTHER,HUMID,HUMID,41.51709666,NORMAL,5.52,1021.228306,10,3,Manual Irrigation,38.58932063,Off
OTHER,DRY,DESERT,24.46192072,SUNNY,6.75,1007.530644,33,8,Manual Irrigation,58.59074079,Off
OTHER,DRY,HUMID,45,NORMAL,6.673182923,1003.198749,27,26,Manual Irrigation,46.80372756,Off
OTHER,HUMID,HUMID,35,WINDY,6.812295974,1017.002742,46,22,Manual Irrigation,50.47492584,Off
OTHER,HUMID,SEMI ARID,20.53931455,SUNNY,7.3,1005.854861,24,6,Manual Irrigation,55.28621483,Off
OTHER,DRY,DESERT,25.18822281,RAINY,0.5,1020.184273,21,18,Manual Irrigation,59.63478512,Off
OTHER,HUMID,HUMID,15,SUNNY,6.818981069,1011.619605,21,18,Manual Irrigation,57.16042457,Off
OTHER,WET,SEMI HUMID,24.05774313,NORMAL,4.4,1016.347529,40,21,Manual Irrigation,76.28561334,Off
OTHER,WET,HUMID,13.62533925,WINDY,2.5,1012.453768,13,3,Manual Irrigation,78.36023291,Off
OTHER,DRY,SEMI HUMID,15,SUNNY,6.476489119,1006.322795,24,10,Manual Irrigation,58.53364907,Off
OTHER,HUMID,SEMI HUMID,45,RAINY,6.518157703,1017.038151,34,23,Manual Irrigation,47.24414489,Off
OTHER,WET,DESERT,25,RAINY,6.639095736,1011.777071,42,2,Manual Irrigation,58.17041832,Off
OTHER,WET,HUMID,15,NORMAL,6.527603616,1021.811638,30,14,Manual Irrigation,60.81355566,Off
POTATO,WET,SEMI ARID,42.37953581,SUNNY,8.7,1023.504496,48,13,Manual Irrigation,46.06528543,Off
POTATO,DRY,SEMI ARID,10.38182415,WINDY,8.8,1020.253502,44,18,Manual Irrigation,61.61063961,Off
POTATO,DRY,HUMID,20.95890543,WINDY,7.5,1017.975571,14,8,Manual Irrigation,50.28222633,Off
POTATO,WET,HUMID,36.80909953,RAINY,0.2,1006.727994,38,29,Manual Irrigation,65.85460285,Off
POTATO,DRY,SEMI ARID,20.49885167,NORMAL,8.8,1015.846245,50,16,Manual Irrigation,57.95046263,Off
POTATO,DRY,SEMI ARID,39.81072174,RAINY,1.8,1018.398839,30,4,Manual Irrigation,64.15167775,Off
POTATO,WET,SEMI HUMID,20.05916475,WINDY,5.4,1011.43076,44,4,Manual Irrigation,48.42495492,Off
POTATO,WET,SEMI HUMID,14.30096204,NORMAL,3.34,1013.589889,3,15,Manual Irrigation,88.10416884,Off
POTATO,DRY,SEMI HUMID,21.34729559,RAINY,0.8,1006.180152,13,30,Manual Irrigation,77.38769972,Off
POTATO,DRY,SEMI ARID,14.94765117,RAINY,0.8,1002.189364,46,6,Manual Irrigation,75.83191716,Off
POTATO,DRY,SEMI ARID,14.94765117,RAINY,0.8,1002.189364,46,6,Manual Irrigation,75.83191716,Off
POTATO,WET,DESERT,30.14873187,RAINY,0.8,1012.391348,29,28,Manual Irrigation,64.89419877,Off
POTATO,HUMID,HUMID,28.59081748,RAINY,0.2,1003.957156,25,33,Manual Irrigation,56.08298338,Off
POTATO,HUMID,SEMI HUMID,11.45449547,NORMAL,4.6,1001.412892,33,15,Manual Irrigation,82.72103677,Off
POTATO,HUMID,HUMID,28.59081748,RAINY,0.2,1003.957156,25,33,Manual Irrigation,56.08298338,Off
POTATO,WET,SEMI ARID,37.07398641,NORMAL,6.3,1008.645714,18,9,Manual Irrigation,52.68796652,Off
POTATO,DRY,DESERT,19.11109579,RAINY,0.5,1010.647329,44,9,Manual Irrigation,80.81008658,Off
POTATO,DRY,DESERT,19.11109579,RAINY,0.5,1010.647329,44,9,Manual Irrigation,80.81008658,Off
POTATO,WET,DESERT,34.13972805,NORMAL,7.15,1017.449762,6,10,Manual Irrigation,45.35744725,Off
POTATO,HUMID,DESERT,27.30330047,WINDY,8.7,1012.230406,29,30,Manual Irrigation,53.45040025,Off
POTATO,WET,SEMI ARID,42.39970668,RAINY,0.8,1013.388048,17,17,Manual Irrigation,59.3152289,Off
POTATO,HUMID,DESERT,37.46793138,RAINY,0.7,1013.723313,38,1,Manual Irrigation,55.96072191,Off
POTATO,HUMID,SEMI HUMID,17.55076811,WINDY,5.6,1010.787703,40,37,Manual Irrigation,48.27655373,Off
POTATO,WET,HUMID,19.99461571,RAINY,0.1,1012.265339,6,19,Manual Irrigation,74.2323868,Off
POTATO,DRY,SEMI ARID,42.34413316,RAINY,2.9,1004.281835,28,34,Manual Irrigation,71.95158294,Off
POTATO,WET,HUMID,22.71647375,RAINY,0.1,1006.442391,7,3,Manual Irrigation,76.82566702,Off
POTATO,HUMID,HUMID,34.03195099,RAINY,0.3,1009.576734,38,4,Manual Irrigation,74.78387545,Off
POTATO,WET,SEMI HUMID,32.67894926,RAINY,0.3,1005.251183,7,5,Manual Irrigation,59.36723767,Off
POTATO,HUMID,SEMI ARID,45.30591819,RAINY,2.1,1005.57725,0,8,Manual Irrigation,69.77870533,Off
POTATO,HUMID,SEMI ARID,17.70387011,WINDY,6.62,1004.113134,15,36,Manual Irrigation,51.64055083,Off
POTATO,WET,SEMI ARID,42.37953581,SUNNY,8.7,1023.504496,48,13,Manual Irrigation,46.06528543,Off
POTATO,WET,DESERT,49.25535803,RAINY,0.15,1003.409278,21,35,Manual Irrigation,59.84501281,Off
POTATO,WET,DESERT,30.14873187,RAINY,0.8,1012.391348,29,28,Manual Irrigation,64.89419877,Off
POTATO,WET,DESERT,46.64021157,NORMAL,8.15,1010.527973,10,10,Manual Irrigation,51.71811163,Off
POTATO,HUMID,SEMI ARID,44.9494869,NORMAL,8.6,1021.364217,14,17,Manual Irrigation,41.85734072,Off
POTATO,DRY,SEMI ARID,26.4041252,RAINY,0.8,1016.631821,34,5,Manual Irrigation,56.3754981,Off
POTATO,HUMID,SEMI HUMID,24.16486265,SUNNY,7,1006.337344,7,40,Manual Irrigation,61.05637672,Off
POTATO,WET,DESERT,30.14873187,RAINY,0.8,1012.391348,29,28,Manual Irrigation,64.89419877,Off
POTATO,DRY,HUMID,37.83305676,RAINY,0.8,1008.355383,8,0,Manual Irrigation,67.22600887,Off
POTATO,DRY,HUMID,37.83305676,RAINY,0.8,1008.355383,8,0,Manual Irrigation,67.22600887,Off
POTATO,HUMID,SEMI HUMID,10.34654625,RAINY,0.2,1005.747959,47,24,Manual Irrigation,69.81408076,Off
POTATO,DRY,DESERT,11.2946704,NORMAL,8.5,1023.853291,29,40,Manual Irrigation,58.91093442,Off
POTATO,DRY,HUMID,20.95890543,WINDY,7.5,1017.975571,14,8,Manual Irrigation,50.28222633,Off
POTATO,WET,SEMI HUMID,25.88953967,RAINY,0.2,1013.740558,15,20,Manual Irrigation,56.88607788,Off
POTATO,WET,HUMID,44.55168525,RAINY,0.3,1003.258792,43,32,Manual Irrigation,54.61951933,Off
POTATO,DRY,SEMI HUMID,11.01332824,SUNNY,8.25,1007.566009,10,5,Manual Irrigation,52.59187725,Off
POTATO,DRY,SEMI HUMID,11.01332824,SUNNY,8.25,1007.566009,10,5,Manual Irrigation,52.59187725,Off
POTATO,WET,SEMI HUMID,44.87362236,RAINY,0.5,1003.762387,16,28,Manual Irrigation,55.40580806,Off
POTATO,WET,SEMI HUMID,14.30096204,NORMAL,3.34,1013.589889,3,15,Manual Irrigation,88.10416884,Off
POTATO,WET,SEMI ARID,42.37953581,SUNNY,8.7,1023.504496,48,13,Manual Irrigation,46.06528543,Off
POTATO,HUMID,SEMI HUMID,49.37539428,SUNNY,9,1011.290975,36,36,Manual Irrigation,53.73383249,Off
POTATO,HUMID,SEMI ARID,11.29737476,RAINY,0.3,1005.839511,28,21,Manual Irrigation,84.54596706,Off
POTATO,HUMID,DESERT,27.30330047,WINDY,8.7,1012.230406,29,30,Manual Irrigation,53.45040025,Off
POTATO,HUMID,DESERT,27.30330047,WINDY,8.7,1012.230406,29,30,Manual Irrigation,53.45040025,Off
POTATO,HUMID,HUMID,11.00458844,SUNNY,5.15,1014.017362,11,6,Manual Irrigation,62.77257095,Off
POTATO,WET,SEMI ARID,28.79571597,WINDY,6.3,1024.328618,39,24,Manual Irrigation,48.2958035,Off
POTATO,WET,SEMI HUMID,13.67760234,SUNNY,4.84,1016.344448,24,16,Manual Irrigation,89.15927256,Off
POTATO,HUMID,SEMI HUMID,11.45449547,NORMAL,4.6,1001.412892,33,15,Manual Irrigation,82.72103677,Off
POTATO,DRY,HUMID,23.09738368,NORMAL,6.5,1009.450624,0,21,Manual Irrigation,60.23653959,Off
POTATO,WET,SEMI ARID,16.41507117,NORMAL,4.37,1004.917214,32,14,Manual Irrigation,67.40687262,Off
POTATO,DRY,HUMID,44.80870953,RAINY,0.5,1022.432462,28,25,Manual Irrigation,72.47936894,Off
POTATO,DRY,HUMID,47.55170795,NORMAL,8.5,1000.64356,24,38,Manual Irrigation,59.02640334,Off
POTATO,WET,HUMID,30.63508498,NORMAL,4.1,1022.123169,48,32,Manual Irrigation,72.75015714,Off
POTATO,HUMID,SEMI HUMID,33.52712268,RAINY,0.5,1010.296307,47,14,Manual Irrigation,72.44106833,Off
POTATO,DRY,SEMI HUMID,21.08987666,NORMAL,7.75,1017.202941,18,15,Manual Irrigation,53.97154763,Off
POTATO,WET,DESERT,29.07855591,WINDY,7.15,1000.340996,49,13,Manual Irrigation,55.34383879,Off
POTATO,DRY,DESERT,24.50802937,RAINY,1.5,1000.133725,21,0,Manual Irrigation,61.16288948,Off
POTATO,HUMID,DESERT,17.45901387,RAINY,0.5,1021.980108,10,9,Manual Irrigation,65.01301408,Off
POTATO,DRY,SEMI ARID,20.49885167,NORMAL,8.8,1015.846245,50,16,Manual Irrigation,57.95046263,Off
POTATO,WET,HUMID,40.91287252,NORMAL,5.15,1020.078327,41,33,Manual Irrigation,45.77523808,Off
POTATO,WET,SEMI ARID,43.64052344,NORMAL,7.2,1000.799862,9,31,Manual Irrigation,42.36209983,Off
POTATO,WET,SEMI ARID,37.07398641,NORMAL,6.3,1008.645714,18,9,Manual Irrigation,52.68796652,Off
POTATO,WET,HUMID,37.59392958,SUNNY,5.6,1014.42551,16,1,Manual Irrigation,47.1902462,Off
POTATO,HUMID,DESERT,19.69658425,SUNNY,8.2,1011.387542,26,31,Manual Irrigation,55.81172512,Off
POTATO,WET,HUMID,29.69829466,SUNNY,4.5,1017.651453,40,34,Manual Irrigation,52.18267413,Off
POTATO,WET,SEMI ARID,42.37953581,SUNNY,8.7,1023.504496,48,13,Manual Irrigation,46.06528543,Off
POTATO,WET,SEMI ARID,14.7973802,SUNNY,5.87,1001.38331,38,18,Manual Irrigation,63.07487441,Off
POTATO,DRY,HUMID,21.58849825,SUNNY,8,1002.573654,25,28,Manual Irrigation,64.11633715,Off
POTATO,HUMID,SEMI HUMID,10.34654625,RAINY,0.2,1005.747959,47,24,Manual Irrigation,69.81408076,Off
POTATO,DRY,SEMI ARID,20.49885167,NORMAL,8.8,1015.846245,50,16,Manual Irrigation,57.95046263,Off
POTATO,DRY,HUMID,23.09738368,NORMAL,6.5,1009.450624,0,21,Manual Irrigation,60.23653959,Off
POTATO,HUMID,SEMI ARID,17.70387011,WINDY,6.62,1004.113134,15,36,Manual Irrigation,51.64055083,Off
POTATO,WET,DESERT,49.25535803,RAINY,0.15,1003.409278,21,35,Manual Irrigation,59.84501281,Off
POTATO,WET,SEMI ARID,34.7440042,RAINY,0.5,1020.980199,43,17,Manual Irrigation,73.48824588,Off
POTATO,DRY,DESERT,19.11109579,RAINY,0.5,1010.647329,44,9,Manual Irrigation,80.81008658,Off
POTATO,DRY,HUMID,20.95890543,WINDY,7.5,1017.975571,14,8,Manual Irrigation,50.28222633,Off
POTATO,DRY,HUMID,44.80870953,RAINY,0.5,1022.432462,28,25,Manual Irrigation,72.47936894,Off
POTATO,HUMID,SEMI HUMID,42.16608918,RAINY,0.8,1023.60237,44,13,Manual Irrigation,58.17455447,Off
POTATO,WET,DESERT,49.25535803,RAINY,0.15,1003.409278,21,35,Manual Irrigation,59.84501281,Off
POTATO,HUMID,HUMID,20.61419785,SUNNY,6.15,1005.155068,7,14,Manual Irrigation,51.0990895,Off
POTATO,DRY,SEMI ARID,14.94765117,RAINY,0.8,1002.189364,46,6,Manual Irrigation,75.83191716,Off
POTATO,DRY,HUMID,44.80870953,RAINY,0.5,1022.432462,28,25,Manual Irrigation,72.47936894,Off
POTATO,DRY,SEMI HUMID,10.61063863,NORMAL,6.75,1018.540945,29,29,Manual Irrigation,52.00252404,Off
POTATO,HUMID,SEMI ARID,10.35933165,NORMAL,5.62,1000.017921,10,34,Manual Irrigation,64.99256157,Off
POTATO,HUMID,HUMID,43.74446289,SUNNY,6.95,1014.207979,20,21,Manual Irrigation,47.56391582,Off
POTATO,HUMID,DESERT,23.45909633,NORMAL,7.7,1000.325255,1,38,Manual Irrigation,60.44684687,Off
POTATO,WET,HUMID,37.59392958,SUNNY,5.6,1014.42551,16,1,Manual Irrigation,47.1902462,Off
POTATO,WET,SEMI HUMID,20.05916475,WINDY,5.4,1011.43076,44,4,Manual Irrigation,48.42495492,Off
POTATO,WET,SEMI HUMID,16.96430979,RAINY,0.1,1016.180557,12,11,Manual Irrigation,70.23024852,Off
POTATO,HUMID,DESERT,17.45901387,RAINY,0.5,1021.980108,10,9,Manual Irrigation,65.01301408,Off
POTATO,HUMID,SEMI ARID,24.32196549,WINDY,7.62,1003.076303,31,34,Manual Irrigation,46.30940901,Off
POTATO,DRY,SEMI ARID,20.49885167,NORMAL,8.8,1015.846245,50,16,Manual Irrigation,57.95046263,Off
POTATO,HUMID,SEMI ARID,20.3290212,NORMAL,6.62,1006.586836,29,10,Manual Irrigation,54.50693248,Off
POTATO,WET,DESERT,26.10231929,SUNNY,7.65,1002.961543,35,40,Manual Irrigation,40.35820709,Off
POTATO,DRY,SEMI ARID,26.4041252,RAINY,0.8,1016.631821,34,5,Manual Irrigation,56.3754981,Off
POTATO,HUMID,SEMI HUMID,40.53859215,WINDY,8.5,1021.418249,14,15,Manual Irrigation,42.33520676,Off
POTATO,WET,HUMID,25.09597672,NORMAL,3,1021.21919,15,23,Manual Irrigation,60.64709107,Off
POTATO,HUMID,SEMI ARID,17.70387011,WINDY,6.62,1004.113134,15,36,Manual Irrigation,51.64055083,Off
POTATO,HUMID,SEMI HUMID,24.16486265,SUNNY,7,1006.337344,7,40,Manual Irrigation,61.05637672,Off
POTATO,WET,HUMID,11.31323496,SUNNY,3.56,1020.041065,32,37,Manual Irrigation,75.74102604,Off
POTATO,HUMID,HUMID,34.03195099,RAINY,0.3,1009.576734,38,4,Manual Irrigation,74.78387545,Off
POTATO,WET,DESERT,30.14873187,RAINY,0.8,1012.391348,29,28,Manual Irrigation,64.89419877,Off
POTATO,WET,HUMID,22.71647375,RAINY,0.1,1006.442391,7,3,Manual Irrigation,76.82566702,Off
POTATO,HUMID,HUMID,28.59081748,RAINY,0.2,1003.957156,25,33,Manual Irrigation,56.08298338,Off
POTATO,HUMID,SEMI ARID,17.70387011,WINDY,6.62,1004.113134,15,36,Manual Irrigation,51.64055083,Off
POTATO,WET,SEMI HUMID,25.88953967,RAINY,0.2,1013.740558,15,20,Manual Irrigation,56.88607788,Off
POTATO,HUMID,DESERT,14.85800821,WINDY,7.7,1000.770615,45,10,Manual Irrigation,58.62687635,Off
POTATO,WET,SEMI HUMID,14.30096204,NORMAL,3.34,1013.589889,3,15,Manual Irrigation,88.10416884,Off
POTATO,WET,SEMI HUMID,32.33758684,WINDY,6.54,1020.566198,38,34,Manual Irrigation,53.49471295,Off
